isic_code,isic_name,section_code,section_name,division_code,group_code,tradable_atlas,confidence_atlas,mixed_atlas,tradable_regional,confidence_regional,mixed_regional,rationale,entry_regime,confidence_entry,mixed_entry,rationale_entry
2824,"Manufacture of machinery for mining, quarrying and construction",C,Manufacturing,28,282,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of machinery for mining, quarrying and construction); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of machinery for mining, quarrying and construction) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
2825,"Manufacture of machinery for food, beverage and tobacco processing",C,Manufacturing,28,282,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of machinery for food, beverage and tobacco processing); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of machinery for food, beverage and tobacco processing) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
2826,"Manufacture of machinery for textile, apparel and leather production",C,Manufacturing,28,282,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of machinery for textile, apparel and leather production); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of machinery for textile, apparel and leather production) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
2829,Manufacture of other special-purpose machinery,C,Manufacturing,28,282,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of other special-purpose machinery); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of other special-purpose machinery) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
2910,Manufacture of motor vehicles,C,Manufacturing,29,291,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of motor vehicles); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of motor vehicles) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,C,Manufacturing,29,292,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
2930,Manufacture of parts and accessories for motor vehicles,C,Manufacturing,29,293,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of parts and accessories for motor vehicles); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of parts and accessories for motor vehicles) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
3011,Building of ships and floating structures,C,Manufacturing,30,301,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (building of ships and floating structures); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Building of ships and floating structures) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
3012,Building of pleasure and sporting boats,C,Manufacturing,30,301,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (building of pleasure and sporting boats); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Building of pleasure and sporting boats) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
3020,Manufacture of railway locomotives and rolling stock,C,Manufacturing,30,302,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of railway locomotives and rolling stock); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of railway locomotives and rolling stock) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
3030,Manufacture of air and spacecraft and related machinery,C,Manufacturing,30,303,tradable,0.93,False,tradable,0.93,False,"Manufactured physical good (manufacture of air and spacecraft and related machinery); ships to buyers in other provinces and abroad, so tradable under both Atlas and regional definitions.",open_market,0.95,False,"Manufacturing (Manufacture of air and spacecraft and related machinery) is entered by building a plant: a private investor can cause it to appear wherever inputs, labour and logistics work. Sanitary, environmental and labelling permits (ARCSA, MAATE) supervise how it operates, never whether a province may have it."
